,BikeParking,OutdoorSeating,GoodForKids,NoiseLevel,RestaurantsGoodForGroups,GoodForDancing,CoatCheck,WiFi,RestaurantsPriceRange2,HappyHour,Alcohol,ByAppointmentOnly,HasTV,RestaurantsReservations,BusinessAcceptsCreditCards,RestaurantsAttire,Caters,RestaurantsTakeOut,RestaurantsDelivery,Smoking,RestaurantsTableService,WheelchairAccessible,BusinessAcceptsBitcoin,DogsAllowed,Corkage,BYOBCorkage,BYOB,DriveThru,AgesAllowed,DietaryRestrictions,HairSpecializesIn,AcceptsInsurance,Open24Hours,RestaurantsCounterService,garage,street,validated,lot,valet,touristy,hipster,romantic,divey,intimate,trendy,upscale,classy,casual,dj,background_music,no_music,jukebox,live,video,karaoke,monday,tuesday,friday,wednesday,thursday,sunday,saturday,dessert,latenight,lunch,dinner,brunch,breakfast,stars
HIvLwkEYuGRtI17H2x7RuQ,TRUE,TRUE,FALSE,'average',TRUE,FALSE,FALSE,'no',2,TRUE,'full_bar',NA,TRUE,TRUE,TRUE,'casual',TRUE,TRUE,FALSE,'outdoor',TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4
JsCKeWHA8n_5mFQ3F6t4UA,FALSE,FALSE,TRUE,'average',TRUE,FALSE,FALSE,'no',2,TRUE,'full_bar',NA,TRUE,TRUE,TRUE,'casual',FALSE,TRUE,FALSE,'no',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3.5
X9d8KACZZv8Qd06TI2lN1WQ,FALSE,FALSE,NA,NA,TRUE,NA,FALSE,NA,2,TRUE,'full_bar',NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5
hsVjfLehMqpXk7DBmOUJJw,NA,NA,TRUE,NA,TRUE,NA,NA,'no',NA,NA,NA,NA,NA,FALSE,TRUE,'casual',NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
wu256I0po1q.uWibLyMpPg,TRUE,FALSE,FALSE,'loud',TRUE,TRUE,NA,NA,2,NA,'full_bar',NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,'18plus',NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5
yM2ID5DHLdWCOlVO9diULA,NA,TRUE,NA,NA,TRUE,NA,FALSE,'free',1,TRUE,'full_bar',NA,TRUE,FALSE,TRUE,NA,NA,NA,NA,'outdoor',NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
VsPoQeCRYYHQrj9jbiLmtA,TRUE,TRUE,FALSE,NA,TRUE,NA,NA,NA,1,NA,'full_bar',NA,TRUE,FALSE,TRUE,'casual',NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5
K9ukZjvXhDjQZnrrOPqKSw,FALSE,FALSE,NA,'average',TRUE,FALSE,FALSE,'free',2,TRUE,'full_bar',NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,'yes',NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,4.5
X.NAME..57,TRUE,TRUE,TRUE,'loud',TRUE,FALSE,NA,'free',2,NA,'full_bar',NA,TRUE,TRUE,NA,'casual',NA,TRUE,TRUE,'outdoor',NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,3.5
X_kzB_xsb9DHUPfXB0XfQGA,FALSE,TRUE,TRUE,'average',TRUE,NA,NA,'free',2,NA,'full_bar',NA,TRUE,TRUE,TRUE,'casual',TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3.5
XOhGG5Ab2.DBeCYYNQ9NRQ,TRUE,TRUE,FALSE,'average',TRUE,FALSE,FALSE,'no',2,TRUE,'full_bar',NA,FALSE,TRUE,NA,'casual',TRUE,TRUE,FALSE,'no',TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
PHhVmDYtI5Urtpd4hOKKiQ,TRUE,TRUE,TRUE,'average',TRUE,FALSE,FALSE,NA,3,TRUE,'beer_and_wine',NA,TRUE,TRUE,TRUE,'casual',TRUE,TRUE,FALSE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,3.5
MaZ7AhdfZiyJGcfbX_3JTQ,TRUE,FALSE,NA,NA,TRUE,FALSE,NA,NA,2,TRUE,'full_bar',NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5
mw2AYb6KOJhfpANu130IzQ,NA,TRUE,NA,'loud',FALSE,NA,NA,'no',3,NA,'beer_and_wine',NA,FALSE,FALSE,NA,'casual',FALSE,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
X28adZ4lsuUeVB2aWzohK9g,TRUE,FALSE,FALSE,'average',TRUE,NA,NA,'free',2,NA,'full_bar',NA,TRUE,TRUE,TRUE,'casual',FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3.5
WLEneu6YVE_qM4NGXj2Ddg,TRUE,TRUE,FALSE,'average',TRUE,NA,NA,'free',2,TRUE,'full_bar',NA,TRUE,TRUE,NA,'casual',FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3.5
X6CXbT.93uEsnlg0wSz5YiQ,TRUE,TRUE,TRUE,NA,TRUE,FALSE,NA,'free',2,TRUE,'full_bar',NA,TRUE,FALSE,TRUE,'casual',NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3.5
UVVjnJ67fm9EbNPFK5ZgRQ,TRUE,FALSE,FALSE,'quiet',TRUE,FALSE,FALSE,'no',1,TRUE,'full_bar',NA,TRUE,FALSE,TRUE,NA,FALSE,TRUE,NA,'yes',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,4
MIRu1QpQT0ymwk5k3ozNjg,TRUE,FALSE,NA,NA,TRUE,FALSE,NA,'no',2,TRUE,'full_bar',NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,4.5
rPu_VpOCXTfNOmrk5XqeOg,NA,TRUE,TRUE,'loud',TRUE,FALSE,TRUE,'no',3,FALSE,'full_bar',NA,TRUE,TRUE,NA,'dressy',NA,TRUE,FALSE,'no',TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3.5
YSlOaBx9U9S2RF0kf_CHsQ,FALSE,TRUE,FALSE,'average',TRUE,TRUE,FALSE,'free',1,FALSE,'full_bar',NA,TRUE,TRUE,TRUE,'casual',NA,TRUE,FALSE,'outdoor',TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.5
GfoCqO0yYiXxTjkyDvSeSw,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE,'full_bar',NA,TRUE,FALSE,TRUE,NA,FALSE,TRUE,FALSE,'no',TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5
T1EKhweXQnRP3niBrBL7Ug,FALSE,TRUE,TRUE,'average',TRUE,NA,NA,'free',2,NA,'full_bar',NA,TRUE,TRUE,TRUE,'casual',TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3.5
CmjPjJ69ayDAtBJrT.nUTw,TRUE,TRUE,NA,NA,TRUE,FALSE,FALSE,'free',2,TRUE,'beer_and_wine',NA,TRUE,FALSE,TRUE,NA,NA,NA,NA,'no',NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
UK_D3VY2NFtm_vDsDuszeg,TRUE,FALSE,NA,'loud',TRUE,NA,NA,NA,1,TRUE,'full_bar',NA,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
oJZNHz5UUVUgrZwVBVlpYw,FALSE,FALSE,FALSE,'average',TRUE,NA,NA,'free',3,FALSE,'full_bar',NA,FALSE,TRUE,TRUE,'casual',FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,4
M7kv907Fs4By_rr0cjt58Q,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,'free',1,TRUE,'full_bar',NA,TRUE,FALSE,TRUE,'casual',FALSE,TRUE,FALSE,'outdoor',FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.5
X2_70xR8dAmNKj9zP1cAhWQ,TRUE,TRUE,TRUE,'loud',TRUE,NA,NA,'free',1,NA,'full_bar',NA,TRUE,FALSE,TRUE,'casual',FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4
X4Iak803d4fyY358jSMRasg,TRUE,FALSE,FALSE,'average',TRUE,NA,NA,'free',1,NA,'full_bar',NA,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
fQt4D34vcJNtEf8Q4zte3w,FALSE,FALSE,FALSE,'loud',TRUE,TRUE,NA,'free',3,NA,'full_bar',NA,TRUE,TRUE,TRUE,'dressy',TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,'yes_corkage',NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3.5
SEZdzNlky2JOWCtewBeWsg,TRUE,TRUE,NA,NA,TRUE,NA,FALSE,'free',2,TRUE,'full_bar',NA,TRUE,TRUE,NA,NA,NA,NA,NA,'outdoor',NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5
eN9LTbC9QLvkMcDtKeO9dQ,FALSE,FALSE,NA,'loud',TRUE,NA,NA,'no',1,NA,'full_bar',NA,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5
X.OEIW0dO96.492qa_luxaw,TRUE,FALSE,FALSE,'average',TRUE,NA,NA,'free',2,NA,'full_bar',NA,TRUE,TRUE,TRUE,'casual',TRUE,TRUE,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,4
q4TSv7LWvUYTuZxy3.Tu4Q,TRUE,TRUE,TRUE,'average',TRUE,FALSE,FALSE,'no',2,TRUE,'full_bar',NA,TRUE,TRUE,TRUE,'casual',TRUE,TRUE,FALSE,'outdoor',TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4
X3zXimkCJ.9ErYM2eGndlWQ,TRUE,FALSE,NA,'loud',TRUE,TRUE,FALSE,NA,2,FALSE,'full_bar',NA,TRUE,NA,TRUE,NA,NA,NA,NA,'yes',NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5
GpwuGxGPzB3NHq7bxZnGbA,TRUE,TRUE,TRUE,'loud',TRUE,NA,NA,'no',1,NA,'full_bar',NA,TRUE,TRUE,TRUE,'casual',TRUE,TRUE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,3.5
bUeQJJ4BTUNBwQGvetLkhw,FALSE,TRUE,NA,'loud',TRUE,TRUE,FALSE,'free',1,TRUE,'full_bar',NA,TRUE,FALSE,TRUE,NA,NA,NA,NA,'outdoor',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,3.5
X_vMJVm1v5Jp4uUqZIuGyvA,TRUE,TRUE,FALSE,'loud',TRUE,NA,FALSE,'free',2,TRUE,'full_bar',NA,TRUE,TRUE,NA,'casual',TRUE,TRUE,TRUE,'outdoor',TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5
X9jM0wrm_GjJGw.XNdNrzPQ,TRUE,TRUE,TRUE,'average',TRUE,FALSE,FALSE,'free',2,FALSE,'full_bar',NA,TRUE,TRUE,TRUE,'casual',TRUE,TRUE,FALSE,'outdoor',TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,3.5
IKCxhUxfDPOQw9GjT3akHA,TRUE,FALSE,FALSE,'loud',FALSE,FALSE,NA,'free',1,NA,'full_bar',NA,TRUE,FALSE,FALSE,'casual',TRUE,TRUE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
p2f4wSD_3Ua_j.uTsS6Zvw,TRUE,TRUE,NA,'average',TRUE,NA,FALSE,NA,2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,'no',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5
GwD1Bso1z5GnBHELK3aUNA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.5
u19jgslqD_i.y9LBYFoZJg,TRUE,FALSE,FALSE,'quiet',TRUE,NA,NA,NA,2,NA,'full_bar',NA,TRUE,NA,TRUE,'casual',NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
xAF7Tj6KDEM_mior97OBZA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5
X36GvUjLg3drdOB3jgpqTOQ,TRUE,TRUE,TRUE,'average',TRUE,FALSE,FALSE,'no',2,TRUE,'full_bar',NA,TRUE,FALSE,TRUE,'casual',TRUE,TRUE,FALSE,'no',NA,NA,FALSE,NA,NA,'no',NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3
